"source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:995096","Hypsopsetta guttulata","Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Hypsopsetta | Hypsopsetta guttulata",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:137737","Atherinops affinis","Animalia | Chordata | Actinopterygii | Atheriniformes | Atherinopsidae | Atherinops | Atherinops affinis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:207323","Gillichthys mirabilis","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Gillichthys | Gillichthys mirabilis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:217375","Paralichthys californicus","Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:216798","Acanthogobius flavimanus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Acanthogobius | Acanthogobius flavimanus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:1012531","Cymatogaster aggregata","Animalia | Chordata | Actinopterygii | Perciformes | Embiotocidae | Cymatogaster | Cymatogaster aggregata",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:218106","Clevelandia ios","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Clevelandia | Clevelandia ios",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:344640","Hemigrapsus oregonensis","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Varunidae | Hemigrapsus | Hemigrapsus oregonensis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:317367","Pachygrapsus crassipes","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Grapsidae | Pachygrapsus | Pachygrapsus crassipes",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","FBC:FB:SpecCode:4112","Leptocottus armatus","Actinopterygii | Scorpaeniformes | Cottidae | Leptocottus | Leptocottus armatus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:1021897","Uca crenulata","Animalia | Arthropoda | Malacostraca | Decapoda | Ocypodoidea | Ocypodidae | Uca | Uca crenulata",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:207290","Fundulus parvipinnis","Animalia | Chordata | Actinopterygii | Cyprinodontiformes | Fundulidae | Fundulus | Fundulus parvipinnis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:995096","Hypsopsetta guttulata","Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Hypsopsetta | Hypsopsetta guttulata",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:137737","Atherinops affinis","Animalia | Chordata | Actinopterygii | Atheriniformes | Atherinopsidae | Atherinops | Atherinops affinis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:207323","Gillichthys mirabilis","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Gillichthys | Gillichthys mirabilis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:217375","Paralichthys californicus","Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys californicus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:216798","Acanthogobius flavimanus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Acanthogobius | Acanthogobius flavimanus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:1012531","Cymatogaster aggregata","Animalia | Chordata | Actinopterygii | Perciformes | Embiotocidae | Cymatogaster | Cymatogaster aggregata",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:218106","Clevelandia ios","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Clevelandia | Clevelandia ios",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:344640","Hemigrapsus oregonensis","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Varunidae | Hemigrapsus | Hemigrapsus oregonensis",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","EOL:317367","Pachygrapsus crassipes","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Grapsidae | Pachygrapsus | Pachygrapsus crassipes",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","FBC:FB:SpecCode:4112","Leptocottus armatus","Actinopterygii | Scorpaeniformes | Cottidae | Leptocottus | Leptocottus armatus",NA,NA,NA,NA,NA
"GBIF:2480894","Egretta caerulea","Animalia | Chordata | Aves | Pelecaniformes | Ardeidae | Egretta | Egretta caerulea",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2482059","Podiceps auritus","Animalia | Chordata | Aves | Podicipediformes | Podicipedidae | Podiceps | Podiceps auritus",NA,"preysOn","FBC:SLB:SpecCode:155185","Alitta brandti","Polychaeta | Aciculata | Nereididae | Alitta | Alitta brandti",NA,NA,NA,NA,NA
"GBIF:2482059","Podiceps auritus","Animalia | Chordata | Aves | Podicipediformes | Podicipedidae | Podiceps | Podiceps auritus",NA,"preysOn","FBC:SLB:SpecCode:25899","Pandalus danae","Malacostraca | Decapoda | Pandalidae | Pandalus | Pandalus danae",NA,NA,NA,NA,NA
"GBIF:2482059","Podiceps auritus","Animalia | Chordata | Aves | Podicipediformes | Podicipedidae | Podiceps | Podiceps auritus",NA,"preysOn","FBC:SLB:SpecCode:155185","Alitta brandti","Polychaeta | Aciculata | Nereididae | Alitta | Alitta brandti",NA,NA,NA,NA,NA
"GBIF:2482059","Podiceps auritus","Animalia | Chordata | Aves | Podicipediformes | Podicipedidae | Podiceps | Podiceps auritus",NA,"preysOn","FBC:SLB:SpecCode:25899","Pandalus danae","Malacostraca | Decapoda | Pandalidae | Pandalus | Pandalus danae",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:2458586","Opheodrys","Animalia | Chordata | Reptilia | Squamata | Colubridae | Opheodrys",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:7190608","Masticophis lateralis lateralis","Animalia | Chordata | Reptilia | Squamata | Colubridae | Masticophis | Masticophis lateralis lateralis",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:2468262","Elgaria multicarinata","Animalia | Chordata | Reptilia | Squamata | Anguidae | Elgaria | Elgaria multicarinata",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:9456","Sciuridae","Animalia | Chordata | Mammalia | Rodentia | Sciuridae",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:2458586","Opheodrys","Animalia | Chordata | Reptilia | Squamata | Colubridae | Opheodrys",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:7190608","Masticophis lateralis lateralis","Animalia | Chordata | Reptilia | Squamata | Colubridae | Masticophis | Masticophis lateralis lateralis",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:2468262","Elgaria multicarinata","Animalia | Chordata | Reptilia | Squamata | Anguidae | Elgaria | Elgaria multicarinata",NA,NA,NA,NA,NA
"GBIF:2480529","Buteo lineatus","Animalia | Chordata | Aves | Accipitriformes | Accipitridae | Buteo | Buteo lineatus",NA,"preysOn","GBIF:9456","Sciuridae","Animalia | Chordata | Mammalia | Rodentia | Sciuridae",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
"GBIF:2498073","Anas discors","Animalia | Chordata | Aves | Anseriformes | Anatidae | Anas | Anas discors",NA,"preysOn","EOL:281","Plantae","Plantae",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:402743","Laevicardium substriatum","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Laevicardium | Laevicardium substriatum",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:448735","Macoma secta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma secta",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:493181","Nuttallia nuttallii","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Psammobiidae | Nuttallia | Nuttallia nuttallii",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:592405","Chionista fluctifraga","Animalia | Mollusca | Bivalvia | Veneroida | Veneroidea | Veneridae | Chionista | Chionista fluctifraga",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","FBC:SLB:SpecCode:48822","Saxidomus nuttalli","Bivalvia | Veneroida | Veneridae | Saxidomus | Saxidomus nuttalli",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:395900","Tagelus affinis","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus | Tagelus affinis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:401082","Tagelus subteres","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus | Tagelus subteres",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:137737","Atherinops affinis","Animalia | Chordata | Actinopterygii | Atheriniformes | Atherinopsidae | Atherinops | Atherinops affinis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","ITIS:81464","Protothaca staminea","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Heterodonta | Veneroida | Veneroidea | Veneridae | Protothaca | Protothaca staminea",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:56784","Ilione","Animalia | Arthropoda | Insecta | Diptera | Sciomyzidae | Ilione",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:50244","Tagelus","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:344640","Hemigrapsus oregonensis","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Varunidae | Hemigrapsus | Hemigrapsus oregonensis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:207207","Engraulis mordax","Animalia | Chordata | Actinopterygii | Clupeiformes | Engraulidae | Engraulis | Engraulis mordax",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:449853","Geukensia demissa","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Geukensia | Geukensia demissa",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:317367","Pachygrapsus crassipes","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Grapsidae | Pachygrapsus | Pachygrapsus crassipes",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","FBC:FB:SpecCode:3372","Lepomis gibbosus","Actinopterygii | Perciformes | Centrarchidae | Lepomis | Lepomis gibbosus",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","GBIF:137","Bivalvia","Animalia | Mollusca | Bivalvia",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:402743","Laevicardium substriatum","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Laevicardium | Laevicardium substriatum",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:448735","Macoma secta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma secta",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:493181","Nuttallia nuttallii","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Psammobiidae | Nuttallia | Nuttallia nuttallii",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:592405","Chionista fluctifraga","Animalia | Mollusca | Bivalvia | Veneroida | Veneroidea | Veneridae | Chionista | Chionista fluctifraga",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","FBC:SLB:SpecCode:48822","Saxidomus nuttalli","Bivalvia | Veneroida | Veneridae | Saxidomus | Saxidomus nuttalli",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:395900","Tagelus affinis","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus | Tagelus affinis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:401082","Tagelus subteres","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus | Tagelus subteres",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:137737","Atherinops affinis","Animalia | Chordata | Actinopterygii | Atheriniformes | Atherinopsidae | Atherinops | Atherinops affinis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","ITIS:81464","Protothaca staminea","Animalia | Bilateria | Protostomia | Lophozoa | Mollusca | Bivalvia | Heterodonta | Veneroida | Veneroidea | Veneridae | Protothaca | Protothaca staminea",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:56784","Ilione","Animalia | Arthropoda | Insecta | Diptera | Sciomyzidae | Ilione",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:50244","Tagelus","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Solecurtidae | Tagelus",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:344640","Hemigrapsus oregonensis","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Varunidae | Hemigrapsus | Hemigrapsus oregonensis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:207207","Engraulis mordax","Animalia | Chordata | Actinopterygii | Clupeiformes | Engraulidae | Engraulis | Engraulis mordax",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:449853","Geukensia demissa","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Geukensia | Geukensia demissa",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","EOL:317367","Pachygrapsus crassipes","Animalia | Arthropoda | Malacostraca | Decapoda | Grapsoidea | Grapsidae | Pachygrapsus | Pachygrapsus crassipes",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","FBC:FB:SpecCode:3372","Lepomis gibbosus","Actinopterygii | Perciformes | Centrarchidae | Lepomis | Lepomis gibbosus",NA,NA,NA,NA,NA
"FBC:SLB:SpecCode:75065","Larus delawarensis","Aves | Ciconiiformes | Laridae | Larus | Larus delawarensis",NA,"preysOn","GBIF:137","Bivalvia","Animalia | Mollusca | Bivalvia",NA,NA,NA,NA,NA
"GBIF:2482507","Corvus brachyrhynchos","Animalia | Chordata | Aves | Passeriformes | Corvidae | Corvus | Corvus brachyrhynchos",NA,"preysOn","EOL:448735","Macoma secta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma secta",NA,NA,NA,NA,NA
